date,股票代码,open,close,high,low,volume,成交额,振幅,pct,涨跌额,换手率
2025-12-01,688001,27.58,27.6,27.71,27.28,18637,51368460.0,1.55,-0.22,-0.06,0.42
2025-12-02,688001,27.6,27.29,27.75,27.24,15276,41864468.0,1.85,-1.12,-0.31,0.34
2025-12-03,688001,27.25,27.0,27.47,26.93,16611,45047432.0,1.98,-1.06,-0.29,0.37
2025-12-04,688001,26.95,27.15,27.39,26.75,19014,51548225.0,2.37,0.56,0.15,0.43
2025-12-05,688001,27.15,27.59,27.66,26.95,18026,49308532.0,2.62,1.62,0.44,0.4
2025-12-08,688001,27.63,27.71,28.03,27.6,21671,60265375.0,1.56,0.43,0.12,0.49
2025-12-09,688001,27.43,27.29,27.75,27.24,16979,46681865.0,1.84,-1.52,-0.42,0.38
2025-12-10,688001,27.4,27.86,28.72,27.21,41341,115758065.0,5.53,2.09,0.57,0.93
2025-12-11,688001,27.93,27.59,28.06,27.51,24556,68121396.0,1.97,-0.97,-0.27,0.55
2025-12-12,688001,27.7,27.76,27.89,27.18,24073,66368433.0,2.57,0.62,0.17,0.54
2025-12-15,688001,27.51,27.96,28.35,27.51,29410,82249758.0,3.03,0.72,0.2,0.66
2025-12-16,688001,27.86,27.23,27.87,27.05,24228,66099266.0,2.93,-2.61,-0.73,0.54
2025-12-17,688001,27.27,27.9,27.94,27.09,26637,73219759.0,3.12,2.46,0.67,0.6
2025-12-18,688001,27.61,27.84,28.33,27.61,20975,58814600.0,2.58,-0.22,-0.06,0.47
2025-12-19,688001,27.99,27.72,28.15,27.69,20319,56685088.0,1.65,-0.43,-0.12,0.46
2025-12-22,688001,27.98,28.43,28.7,27.77,28248,80328669.0,3.35,2.56,0.71,0.63
2025-12-23,688001,28.43,28.71,28.91,28.25,29058,83348224.0,2.32,0.98,0.28,0.65
2025-12-24,688001,28.75,29.29,29.33,28.61,23060,66957549.0,2.51,2.02,0.58,0.52
2025-12-25,688001,29.01,31.99,32.18,29.01,100176,314743789.0,10.82,9.22,2.7,2.25
2025-12-26,688001,32.01,31.63,32.1,31.45,64148,203653067.0,2.03,-1.13,-0.36,1.44
2025-12-29,688001,31.42,30.75,31.62,30.56,45416,140097486.0,3.35,-2.78,-0.88,1.02
2025-12-30,688001,30.73,30.45,30.75,30.13,36703,111835823.0,2.02,-0.98,-0.3,0.82
2025-12-31,688001,30.2,30.18,30.92,29.56,39561,119559519.0,4.47,-0.89,-0.27,0.89
2026-01-05,688001,30.18,30.77,30.93,30.08,42348,129450664.0,2.82,1.95,0.59,0.95
2026-01-06,688001,30.6,30.87,31.36,30.6,37846,117174639.0,2.47,0.32,0.1,0.85
2026-01-07,688001,31.09,31.48,31.77,30.75,43434,135873839.0,3.3,1.98,0.61,0.98
2026-01-08,688001,31.42,31.18,31.64,31.02,38902,121474244.0,1.97,-0.95,-0.3,0.87
2026-01-09,688001,31.05,31.31,31.46,30.95,37028,115535361.0,1.64,0.42,0.13,0.83
2026-01-12,688001,31.74,31.81,31.86,30.95,50917,160116570.0,2.91,1.6,0.5,1.14
2026-01-13,688001,31.57,31.29,32.95,31.14,58776,187246250.0,5.69,-1.63,-0.52,1.32
2026-01-14,688001,31.5,32.21,32.83,31.4,73511,236693912.0,4.57,2.94,0.92,1.65
2026-01-15,688001,31.8,32.1,32.35,31.48,43449,138455157.0,2.7,-0.34,-0.11,0.98
2026-01-16,688001,32.93,33.52,33.87,32.55,76075,252798402.0,4.11,4.42,1.42,1.71
2026-01-19,688001,33.51,32.66,33.51,32.55,53177,174765831.0,2.86,-2.57,-0.86,1.19
2026-01-20,688001,33.16,32.38,33.16,32.11,35340,114980886.0,3.21,-0.86,-0.28,0.79
2026-01-21,688001,32.06,33.11,33.23,32.03,43888,144695860.0,3.71,2.25,0.73,0.99
2026-01-22,688001,33.06,33.09,33.75,32.88,37235,123604908.0,2.63,-0.06,-0.02,0.84
2026-01-23,688001,33.0,33.73,33.98,32.88,48877,163470626.0,3.32,1.93,0.64,1.1
2026-01-26,688001,33.81,32.66,34.19,32.36,45916,150850440.0,5.43,-3.17,-1.07,1.03
2026-01-27,688001,32.64,33.74,33.87,31.88,49760,164237232.0,6.09,3.31,1.08,1.12
2026-01-28,688001,33.51,32.99,33.68,32.88,34879,115725144.0,2.37,-2.22,-0.75,0.78
2026-01-29,688001,32.9,32.23,33.55,32.2,42597,139755284.0,4.09,-2.3,-0.76,0.96
2026-01-30,688001,32.0,32.79,32.98,31.51,38644,125066372.0,4.56,1.74,0.56,0.87
2026-02-02,688001,32.0,31.03,32.29,30.92,55540,175249433.0,4.18,-5.37,-1.76,1.25
2026-02-03,688001,31.32,32.56,32.66,31.2,47717,153274274.0,4.71,4.93,1.53,1.07
2026-02-04,688001,32.35,31.95,32.78,31.6,27567,88047841.0,3.62,-1.87,-0.61,0.62
2026-02-05,688001,31.79,31.42,32.1,31.38,33053,104479127.0,2.25,-1.66,-0.53,0.74
2026-02-06,688001,30.92,31.81,32.07,30.92,33889,107221430.0,3.66,1.24,0.39,0.76
2026-02-09,688001,31.92,32.41,32.45,31.7,27512,88367314.0,2.36,1.89,0.6,0.62
2026-02-10,688001,32.49,32.8,33.71,32.22,35202,116694173.0,4.6,1.2,0.39,0.79
2026-02-11,688001,32.54,32.66,33.26,32.51,21348,70120074.0,2.29,-0.43,-0.14,0.48
2026-02-12,688001,32.96,33.15,33.25,32.54,21529,71037114.0,2.17,1.5,0.49,0.48
2026-02-13,688001,32.85,35.06,35.93,32.85,94906,331339287.0,9.29,5.76,1.91,2.14
2026-02-24,688001,35.32,34.39,35.41,33.75,64137,220629462.0,4.73,-1.91,-0.67,1.44
2026-02-25,688001,34.05,34.1,34.43,33.65,41860,142102257.0,2.27,-0.84,-0.29,0.94
2026-02-26,688001,34.01,35.34,35.95,33.66,65001,226962666.0,6.72,3.64,1.24,1.46
2026-02-27,688001,35.01,34.68,35.18,34.36,36527,126633100.0,2.32,-1.87,-0.66,0.82
2026-03-02,688001,33.9,33.25,34.48,33.0,56475,188681375.0,4.27,-4.12,-1.43,1.27
2026-03-03,688001,33.41,30.89,33.7,30.83,58305,186156266.0,8.63,-7.1,-2.36,1.31
2026-03-04,688001,30.75,30.11,31.44,30.0,40732,124071884.0,4.66,-2.53,-0.78,0.92
2026-03-05,688001,30.65,34.55,34.99,30.65,127721,426008599.0,14.41,14.75,4.44,2.87
2026-03-06,688001,33.89,32.86,34.59,32.37,94559,315163550.0,6.43,-4.89,-1.69,2.13
2026-03-09,688001,26.3,31.47,31.96,26.3,78191,240154327.0,17.22,-4.23,-1.39,1.76
2026-03-10,688001,32.11,32.31,32.43,31.8,49794,160169807.0,2.0,2.67,0.84,1.12
2026-03-11,688001,32.44,35.81,38.5,32.24,167619,599661343.0,19.37,10.83,3.5,3.77
2026-03-12,688001,36.2,34.58,36.21,34.24,91549,321109246.0,5.5,-3.43,-1.23,2.06
2026-03-13,688001,34.72,33.15,35.0,33.1,60933,206069672.0,5.49,-4.14,-1.43,1.37
