日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-12-30,9.39,10.72,11.12,9.11,1115229.0,1133343835.0,19.84,5.82,0.59,26.82
2025-12-31,10.51,10.02,10.52,9.79,690109.0,698236925.16,6.81,-6.53,-0.7,16.6
2026-01-05,10.11,9.75,10.22,9.67,452916.0,447972969.2,5.49,-2.69,-0.27,10.89
2026-01-06,9.7,9.7,9.78,9.47,405652.0,394840871.2,3.18,-0.51,-0.05,9.76
2026-01-07,9.77,9.64,10.02,9.53,460792.0,451697780.48,5.05,-0.62,-0.06,11.08
2026-01-08,9.6,9.93,9.97,9.41,521985.0,515114198.29,5.81,3.01,0.29,12.56
2026-01-09,10.07,10.12,10.47,9.95,494959.0,507535956.46,5.24,1.91,0.19,11.9
2026-01-12,10.06,10.49,10.62,10.06,507182.0,531928837.4,5.53,3.66,0.37,12.2
2026-01-13,10.44,9.93,10.44,9.92,401411.0,408210304.8,4.96,-5.34,-0.56,9.65
2026-01-14,9.92,9.85,10.11,9.64,280523.0,279935316.68,4.73,-0.81,-0.08,6.75
2026-01-15,9.73,9.87,10.07,9.64,242447.0,240845647.0,4.37,0.2,0.02,5.83
2026-01-16,9.85,9.61,9.87,9.45,237935.0,230934669.0,4.26,-2.63,-0.26,5.72
2026-01-19,9.52,9.91,9.97,9.48,239967.0,237668022.5,5.1,3.12,0.3,5.77
2026-01-20,9.92,9.62,9.93,9.52,185187.0,180723943.8,4.14,-2.93,-0.29,4.45
2026-01-21,9.53,9.67,9.72,9.36,125065.0,121128245.0,3.74,0.52,0.05,3.01
2026-01-22,9.67,10.21,10.39,9.58,415809.0,423289831.81,8.38,5.58,0.54,10.0
2026-01-23,10.2,10.25,10.29,10.09,277681.0,285418405.1,1.96,0.39,0.04,6.68
2026-01-26,10.31,9.82,10.32,9.7,242954.0,242731761.6,6.05,-4.2,-0.43,5.84
2026-01-27,9.81,9.86,9.87,9.43,158039.0,154468368.9,4.48,0.41,0.04,3.8
2026-01-28,9.82,9.32,9.82,9.29,243144.0,231992165.2,5.38,-5.48,-0.54,5.85
2026-01-29,9.26,9.01,9.31,8.98,169500.0,155876276.89,3.54,-3.33,-0.31,4.08
2026-01-30,8.93,8.99,9.13,8.83,136425.0,123529049.47,3.33,-0.22,-0.02,3.28
